Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount,Tag,Reason,Environmental_Subgroup,Combined_Tag,Fix_Applied,UserFix_Applied,Clinical_Subcategory,Mechanistic_Subcategory
Colorectal Cancer,10815764,2024,NCI,5R01CA257559-02,,Immunoepigenetic targeting of MHC regulators in FAP,"DASHWOOD, RODERICK",TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,TX,563269,Mechanistic_Pathogenesis,Studies immunoepigenetic targeting of MHC regulators (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10816478,2024,NIGMS,5SC3GM139670-03,,Role of CCR6-CCL20 in biology and chemotherapeutic response in colon cancer,"MIR, HINA",MOREHOUSE SCHOOL OF MEDICINE,GA,106500,Mechanistic_Pathogenesis,Studies CCR6-CCL20 role in biology and response (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10816981,2024,NIDDK,5P30DK097948-10,7887,Mouse Models Core D,"COMINELLI, FABIO",CASE WESTERN RESERVE UNIVERSITY,OH,237555,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10817067,2024,NIGMS,5R16GM149384-02,,Monitoring Community Efforts to Increase Colorectal Cancer Screening in African Americans,"LUQUE, JOHN",FLORIDA AGRICULTURAL AND MECHANICAL UNIV,FL,150316,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10817167,2024,NCI,5F30CA260977-04,,T cell expressed miR-155 promotes antitumor immunity and immune checkpoint blockade responses in colon cancer through repression of Ship1,"TANG, WILLIAM",UNIVERSITY OF UTAH,UT,56974,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10817200,2024,NCI,5P30CA013148-51,7918,Community Outreach and Engagement,"NOLAN, TIMIYA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,283516,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10817220,2024,NCI,5R01CA197855-07,,Roles for Intracellular pH Dynamics in Cancer,"BARBER, DIANE","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,383563,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10817254,2024,NCI,5R21CA273646-02,,Targeting cancer stem-like cells and inflammation for colon cancer chemoprevention,"CHEN, GRACE",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,173208,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10817721,2024,NCI,5R01CA237540-05,,Ethnicity and Nativity in Cancer - Latino & Asian Enclaves: The ENCLAVE Study,"SHARIFF-MARCO, SALMA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,528556,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10817873,2024,NIA,5K24AG071906-04,,Research and mentoring program in shared decision making in the care of older adults,"SCHONBERG, MARA",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,188874,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10817923,2024,NCI,5R00CA237618-05,,Understanding methionine metabolism and its therapeutic potential in cancer,"GAO, XIA",BAYLOR COLLEGE OF MEDICINE,TX,249000,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10818321,2024,NCI,5R37CA214679-07,,Multi-site Gastrointestinal Cancer Detection by Stool DNA Methylation,"KISIEL, JOHN",MAYO CLINIC ROCHESTER,MN,383325,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10818387,2024,NCI,5R01CA259571-03,,The role of ACSS2 in colon cancer,"WOTTON, DAVID",UNIVERSITY OF VIRGINIA,VA,442993,Mechanistic_Pathogenesis,Studies role of ACSS2 in colon cancer (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10818461,2024,NCI,5R01CA272677-02,,Multiplexed drug testing of micro-dissected tumors using a microfluidic platform with integrated electrochemical aptasensors,"FOLCH, ALBERT",UNIVERSITY OF WASHINGTON,WA,629966,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10818527,2024,NCI,5R01CA272855-02,,"Functional optical imaging for rapid, label-free predictions of treatment response and clonal evolution in patient-derived cancer organoids","SKALA, MELISSA","MORGRIDGE INSTITUTE FOR RESEARCH, INC.",WI,629799,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10818659,2024,NCI,4K00CA264296-03,,Exploiting Oncogenic Chromatin Regulators in Cancer Initiation and Progression,"HYDER, USMAN",DANA-FARBER CANCER INST,MA,99216,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10819217,2024,NCI,5R01CA260837-04,,Gain-of-function mutant p53 and metabolic reprogramming in colorectal cancer,"HU, WENWEI",RUTGERS BIOMEDICAL AND HEALTH SCIENCES,NJ,436631,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10820250,2024,NCI,1R43CA287611-01,,Development of IFNA2-LNP01 for tumor lung metastases immunotherapy,"REDD, PRISCILLA","CHEMEDIMMUNE, INC.",GA,320597,Mechanistic_Pathogenesis,Studies IFNA2-LNP01 for metastases immunotherapy (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10820415,2024,NCI,5R03CA279861-02,,Wnt/beta-catenin signaling in early-onset colorectal cancer,"YOCHUM, GREGORY",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,83000,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10820441,2024,NCI,5R01CA248505-04,,Role of Receptor Tyrosine Kinase cross-talk in colorectal cancer,"SINGH, BHUMINDER",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,413293,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10821407,2024,NIDDK,5R01DK113375-08,,Intestinal surveillance by intraepithelial lymphocytes,"MUCIDA, DANIEL",ROCKEFELLER UNIVERSITY,NY,501179,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10824341,2024,NCI,5R01CA257523-04,,Effects of inflammaging on intestinal epithelial cells and aspirin chemoprevention.,"CHAN, ANDREW",MASSACHUSETTS GENERAL HOSPITAL,MA,874747,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10825556,2024,NIBIB,5R01EB034398-02,,Predicting neoadjuvant treatment response of locally advanced rectal cancer using co-registered endo-rectal photoacoustic and ultrasound imaging,"ZHU, QUING",WASHINGTON UNIVERSITY,MO,433178,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10825916,2024,NCI,1F31CA287992-01,,Clock Disruption Accelerates Colorectal Cancer and Promotes Immunosuppression,"FORTIN, BRIDGET",UNIVERSITY OF CALIFORNIA-IRVINE,CA,44850,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10826469,2024,NIDDK,1F31DK138780-01,,Cadherin complexes recruit PIWIL2 to suppress transposons and maintain the normal epithelial phenotype,"RISNER, ALYSSA",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,46429,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10826683,2024,NCI,1R01CA287786-01,,Cytokine-mediated regulation of immunity and microenvironment in colorectal cancer metastasis,"GRIVENNIKOV, SERGEI",CEDARS-SINAI MEDICAL CENTER,CA,681537,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10827371,2024,NCI,5F31CA271763-02,,Understanding how variations in nuclear size after whole genome doubling affect tumorigenesis,"BLOOMFIELD, MATHEW",VIRGINIA POLYTECHNIC INST AND ST UNIV,VA,43223,Mechanistic_Pathogenesis,Studies how nuclear size variations affect cells (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10827393,2024,NCI,5R01CA269589-02,,Uncovering colorectal cancer etiology and biology by integrating proteomics with other omics data,"GUO, XINGYI",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,687510,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10827898,2024,NCI,5R01CA252055-04,,Regulation of DGAT - dependent lipogenesis in colonic epithelial growth,"SAVKOVIC, SUZANA",TULANE UNIVERSITY OF LOUISIANA,LA,311933,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10827908,2024,NCI,5R01CA277795-23,,LIN28B promotes colorectal cancer differentiation and metastasis,"RUSTGI, ANIL",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,318671,Mechanistic_Pathogenesis,Studies LIN28B in differentiation and metastasis (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10827959,2024,NCI,5R37CA259363-03,,Wnt signaling in obesity-associated colorectal cancer,"ROPER, JATIN",DUKE UNIVERSITY,NC,349874,Strictly_Environmental_or_Gene-Environment,Contains environmental exposure terms,Diet_Obesity_Nutrition,Strictly_Environmental_or_Gene-Environment,,,,
Colorectal Cancer,10829347,2024,NCI,5R01CA133429-17,,The Role of PHLPP in Colon Cancer,"GAO, TIANYAN",UNIVERSITY OF KENTUCKY,KY,343537,Mechanistic_Pathogenesis,Studies role of PHLPP in colon cancer (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10829405,2024,NCI,5R01CA262551-03,,Folic Acid Supplementation and Colitis-associated Colon Carcinogenesis,"CLAPPER, MARGIE",RESEARCH INST OF FOX CHASE CAN CTR,PA,525677,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10829849,2024,NCI,5R01CA244359-05,,Targeting plasma membrane spatial dynamics to suppress aberrant Wnt signaling,"CHAPKIN, ROBERT",TEXAS A&M AGRILIFE RESEARCH,TX,513082,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10829892,2024,NCI,5R01CA262437-04,,ROLE OF SORD IN SUGAR-MEDIATED CANCER METASTASIS,"YUN, JIHYE",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,326678,Mechanistic_Pathogenesis,Studies role of SORD in sugar-mediated metastasis (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10830970,2024,NCI,5R01CA242914-05,,Epigenetic dysregulation in APC-negative colorectal cancer,"ELLIS, NATHAN",UNIVERSITY OF ARIZONA,AZ,355432,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10830997,2024,NCI,5R01CA251361-05,,The Development of First-in-Class Inhibitors of Oncogenic CHD1L for the Treatment of Colorectal Cancer.,"LABARBERA, DANIEL",UNIVERSITY OF COLORADO DENVER,CO,400544,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10831570,2024,NCI,5P30CA043703-34,9877,GI Cancer Genetics Research Program,"WANG, ZHENGHE",CASE WESTERN RESERVE UNIVERSITY,OH,62101,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10831575,2024,NCI,5P30CA043703-34,9882,"Cancer Prevention, Control, and Population Research Program","COOPER, GREGORY",CASE WESTERN RESERVE UNIVERSITY,OH,86951,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10831577,2024,NCI,5P30CA043703-34,9884,Community Outreach and Engagement,"TRAPL, ERIKA",CASE WESTERN RESERVE UNIVERSITY,OH,128265,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10832646,2024,NCI,5R01CA271799-03,,Biomaterials for modulating the gut microbiome for immune activation,"MOON, JAMES",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,542526,Strictly_Environmental_or_Gene-Environment,Contains environmental exposure terms,Microbiome,Strictly_Environmental_or_Gene-Environment,,,,
Colorectal Cancer,10832968,2024,NCI,5R01CA260838-03,,The role of leukemia inhibitory factor in colorectal cancer,"HU, WENWEI",RUTGERS BIOMEDICAL AND HEALTH SCIENCES,NJ,222737,Mechanistic_Pathogenesis,Studies role of leukemia inhibitory factor (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10833138,2024,NCI,5R01CA265410-16,,SUMO Modification and Cancer Therapy,"CHEN, YUAN","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,486964,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10833509,2024,NCI,5R01CA276301-02,,An ensemble deep learning model for tumor bud detection and risk stratification in colorectal carcinoma.,"CHEN, WEI",OHIO STATE UNIVERSITY,OH,514691,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10833632,2024,NIDDK,5R01DK099076-15,,Role of innate immunity and the microbiome in colitis-associated dysplasia,"ABREU, MARIA",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,497636,Strictly_Environmental_or_Gene-Environment,Contains environmental exposure terms,Microbiome,Mechanistic_and_Genetic,Microbiome rule: infection/pathogen or basic biology,,,
Colorectal Cancer,10833634,2024,NCI,5R21CA280567-02,,In search of synergistic drug interactions in cancer,"HUGHES, CHRISTOPHER",UNIVERSITY OF CALIFORNIA-IRVINE,CA,164059,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10834733,2024,NCI,5R01CA252045-04,,"Microbiota, Metabolites, and Colon Neoplasia","ROSENBERG, DANIEL",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,557628,Strictly_Environmental_or_Gene-Environment,Contains environmental exposure terms,Microbiome,Environmental,,Updated Environmental subgroup to Microbiome,,
Colorectal Cancer,10834737,2024,NCI,5K00CA253761-06,,Leveraging Implementation Science to Promote Behavior Change and Reduce Cancer Health Disparities among American Indian and Alaska Native Older Adults,"PEDERSEN, MAJA",UNIVERSITY OF MONTANA,MT,114863,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10834910,2024,NLM,5R01LM013614-04,,Semi-supervised Approaches to Denoising Electronic Health Records Data for Risk Prediction,"CAI, TIANXI",HARVARD SCHOOL OF PUBLIC HEALTH,MA,334713,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10835053,2024,NCI,5R42CA254834-03,,Improved Treatment of Colorectal Cancer with CF10,"GMEINER, WILLIAM","DEEP CREEK PHARMA, LLC",NC,1018545,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10835857,2024,NCI,5U01CA167551-13,,Colon Cancer Family Registry Cohort,"JENKINS, MARK",UNIVERSITY OF MELBOURNE,AUSTRA,1619489,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10835877,2024,NCI,5R37CA259642-03,,"Time-varying relationships between built environment factors, colon and rectum cancer prognosis, and survival","PLASCAK, JESSE",OHIO STATE UNIVERSITY,OH,605277,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10835884,2024,NCI,5R01CA254628-04,,"Effectiveness and implementation of a health system intervention to improve quality of cancer care for rural, underserved patients","CHARLTON, MARY",UNIVERSITY OF IOWA,IA,681297,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10835888,2024,NCI,5R01CA241143-04,,SPHERE (Survivorship Plan Health Record) Implementation Trial,"HAGGSTROM, DAVID",INDIANA UNIVERSITY INDIANAPOLIS,IN,598532,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10835894,2024,NCI,5R01CA270437-02,,Multi-modal machine learning to guide adjuvant therapy in surgically resectable colorectal cancer,"SHEN, JEANNE",STANFORD UNIVERSITY,CA,594649,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10835914,2024,NCI,5U01CA261961-03,,"The Gut Microbiome, Lifestyle, and Colorectal Neoplasia","SONG, MINGYANG",HARVARD SCHOOL OF PUBLIC HEALTH,MA,625531,Strictly_Environmental_or_Gene-Environment,Contains environmental exposure terms,Microbiome,Strictly_Environmental_or_Gene-Environment,,,,
Colorectal Cancer,10836338,2024,NCI,5R01CA214865-08,,Surgery triggered immune response and liver metastases,"TSUNG, ALLAN",UNIVERSITY OF VIRGINIA,VA,387041,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10836462,2024,NCI,5R01CA249501-05,,Self-Management to Optimize Survivorship Care and Outcomes in Lung and Colorectal Cancer,"SUN, VIRGINIA",BECKMAN RESEARCH INSTITUTE/CITY OF HOPE,CA,746773,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10837105,2024,NCI,5R01CA278052-02,,Addressing Disparities in Outcomes of Screening for Colorectal Cancer in Community-Based Settings,"DOUBENI, CHYKE",OHIO STATE UNIVERSITY,OH,637940,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10837899,2024,NCI,5R01CA240496-05,,"Patient-Centered Reminders to Inform, Motivate, and Engage Colorectal Cancer Screening Adherence in Rural Communities: The PRIME-CRC Trial","ARNOLD, CONNIE",LOUISIANA STATE UNIV HSC SHREVEPORT,LA,377286,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10838421,2024,NIMHD,5R01MD018253-03,,Community Partnership for Telehealth Solutions to Counter Misinformation and Achieve Equity (PRIME),"PETRIK, AMANDA",KAISER FOUNDATION RESEARCH INSTITUTE,CA,1297578,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10838422,2024,NIMHD,5R01MD018424-02,,REmote symptom COllection to improVE postopeRative care (RECOVER),"SHARA, NAWAR",MEDSTAR HEALTH RESEARCH INSTITUTE,MD,638424,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10838537,2024,NCI,5R01CA259634-04,,Treating colon cancer by regulating intestinal immunity through microbial metabolism,"ARPAIA, NICHOLAS",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,537163,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10839305,2024,NCI,5R01CA254515-04,,Rural Community Support for Colonoscopy,"COLE, ALLISON",UNIVERSITY OF WASHINGTON,WA,320723,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10839837,2024,NCI,5K08CA245033-05,,Automated Colorectal Cancer Educational Support System (ACCESS): Development and Validation of a Novel Online Decision Aid for Improving Colorectal Cancer Screening Uptake,"ALMARIO, CHRISTOPHER",CEDARS-SINAI MEDICAL CENTER,CA,261320,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10839872,2024,NCI,5R01CA245314-05,,Impact of fasting on intestinal stem cells and cancer,"YILMAZ, OMER",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MA,366357,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10840411,2024,NCI,5R01CA262430-04,,Control of regulatory T cells by IL-17 in colorectal cancer,"WANG, KEPENG",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,356393,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10840413,2024,NCI,5R37CA273318-02,,Physiological and psychosocial aspects of reproductive health after early-onset colorectal cancer,"HOLOWATYJ, ANDREANA",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,568895,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10840799,2024,NCI,5R01CA253860-04,,Integrative single cell analyses of inflammation-derived circulating hybrid cells to identify aggressive disease,"WONG, MELISSA",OREGON HEALTH & SCIENCE UNIVERSITY,OR,585409,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10841389,2024,NCI,5U01CA247573-05,,Engineering immunotherapeutic probiotics to mitigate irAE,"DANINO, TAL",COLUMBIA UNIV NEW YORK MORNINGSIDE,NY,571668,Strictly_Environmental_or_Gene-Environment,Contains environmental exposure terms,Microbiome,Everything_else,,Moved from Environmental to Everything_else,,
Colorectal Cancer,10841689,2024,NICHD,5R01HD106112-04,,GEMS: Genomic approach to connecting Elevated germline Mutation rates with male infertility and Somatic health,"HOTALING, JAMES",UNIVERSITY OF UTAH,UT,754692,Strictly_Genetic,Contains genetic terms but no mechanistic or exposure terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10841815,2024,NIGMS,1R35GM153221-01,,Chemical synthesis to access rare heterocycles and tool compounds to probe bacterial polysaccharide metabolism,"WHITEHEAD, DANIEL",CLEMSON UNIVERSITY,SC,361107,Strictly_Environmental_or_Gene-Environment,Contains environmental exposure terms,Chemicals,Strictly_Environmental_or_Gene-Environment,,,,
Colorectal Cancer,10842328,2024,NCI,5R01CA244334-04,,Targeting colorectal cancer stem cells with ALDH1B1 antagonists,"CHEN, JAMES",STANFORD UNIVERSITY,CA,418307,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10842388,2024,NCI,5R01CA245977-05,,p38gamma MAPK signaling promotes intestinal tumorigenesis,"CHEN, GUAN",MEDICAL COLLEGE OF WISCONSIN,WI,99472,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10842413,2024,NCI,5R01CA253219-05,,Determining the structural- and functional-level effects of diet-specific interventions on the gut microbiota of a diverse sample of Southern United States adults,"CARSON, TIFFANY",H. LEE MOFFITT CANCER CTR & RES INST,FL,354478,Strictly_Environmental_or_Gene-Environment,Contains environmental exposure terms,Microbiome,Strictly_Environmental_or_Gene-Environment,,,,
Colorectal Cancer,10842609,2024,NIGMS,1R35GM153479-01,,Advancing top-down proteomics with capillary electrophoresis-mass spectrometry,"SUN, LIANGLIANG",MICHIGAN STATE UNIVERSITY,MI,583095,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10843120,2024,NCI,5P30CA033572-41,5500,Community Outreach and Engagement,"ASHING, KIMLIN",BECKMAN RESEARCH INSTITUTE/CITY OF HOPE,CA,58898,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10843177,2024,NIGMS,5R01GM150200-02,,Study of PTPRF-Mediated Regulation of Wnt Signaling,"GAO, TIANYAN",UNIVERSITY OF KENTUCKY,KY,347125,Mechanistic_Pathogenesis,Contains mechanistic pathogenesis terms,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10843305,2024,NCI,5R37CA251877-05,,Mechanistic dissection and inhibitor targeting of autophagy in RAS driven cancers,"BRYANT, KIRSTEN",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,306070,Mechanistic_Pathogenesis,Studies autophagy mechanisms and inhibitor targeting,,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10843624,2024,NCI,1R21CA281135-01A1,,Improving Rates of Diagnostic Colonoscopy in Native Americans through a Culturally Sensitive Digital Outreach Intervention,"NEIL, JORDAN",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,397045,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10844364,2024,NCI,5U01CA271279-03,,Adaptive Randomization of Aerobic Exercise During Chemotherapy in Colon Cancer,"BROWN, JUSTIN",LSU PENNINGTON BIOMEDICAL RESEARCH CTR,LA,1039248,Strictly_Environmental_or_Gene-Environment,Contains environmental exposure terms,Diet_Obesity_Nutrition,Everything_else,,Moved from Environmental to Clinical (Behavioral/Lifestyle),Behavioral/Lifestyle,
Colorectal Cancer,10844573,2024,NCI,5R01CA276307-02,,Nanoscale Coordination Polymers of Cyclic-di-nucleotides and Peptide Antigens for Effective Therapy of Metastatic Colorectal Cancer,"WEICHSELBAUM, RALPH",UNIVERSITY OF CHICAGO,IL,423829,Mechanistic_Pathogenesis,Studies nanoscale coordination polymers for metastasis (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10844604,2024,NCI,5R01CA248857-06,,Interdisciplinary Epidemiologic Consortium to Investigate T-cell Response in Colorectal Cancer,"PETERS, ULRIKE",FRED HUTCHINSON CANCER CENTER,WA,698653,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Mechanistic_and_Genetic,Moved from Everything_else (matched: T-cell),,,
Colorectal Cancer,10845460,2024,NCI,5R37CA225655-08,,Illuminating the evolutionary history of colorectal cancer metastasis: basic principles and clinical applications,"NAXEROVA, KAMILA",HARVARD MEDICAL SCHOOL,MA,447432,Mechanistic_Pathogenesis,Studies evolutionary history of metastasis (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10845482,2024,NCI,5R01CA238087-06,,Biological determinants of colorectal cancer outcomes in Latinos of diverseýancestral origins,"SCHMIT, STEPHANIE",CLEVELAND CLINIC LERNER COM-CWRU,OH,120730,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10847429,2024,NCI,5F30CA260789-04,,Understanding the role of TWIST1 in colorectal cancer progression and metastasis,"SEDLAK, JOSEPH",HARVARD MEDICAL SCHOOL,MA,38135,Mechanistic_Pathogenesis,Studies role of TWIST1 in progression and metastasis (mechanism),,Mechanistic_and_Genetic,,,,
Colorectal Cancer,10847770,2024,NCI,2P30CA138313-16,7169,Community Outreach and Engagement,"FORD, MARVELLA",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,123384,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
Colorectal Cancer,10848217,2024,NCI,5R01CA249419-05,,The EPICS (Engaging Primary care in Cancer Survivorship) study: A trial of novel models of care for cancer survivors,"HAHN, ERIN",KAISER FOUNDATION RESEARCH INSTITUTE,CA,716227,Everything_else,"Does not fit environmental/gene_environ, strictly genetic, or mechanistic",,Everything_else,,,,
