Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount,Tag,Reason,Environmental_Subgroup,Combined_Tag,Fix_Applied,UserFix_Applied,Clinical_Subcategory,Mechanistic_Subcategory
Biodefense and Related Countermeasures,10795063.0,2024.0,NIAID,5R03AI176255-02,,Novel Antibiofilm Treatments for Pseudomonas aeruginosa Infection,"HARDY, JONATHAN",MICHIGAN STATE UNIVERSITY,MI,74884.0,Mechanistic_Pathogenesis,Mech: \binfection\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795083.0,2024.0,NIAID,5R21AI176458-02,,The role of RNA deletion and duplication events in Powassan virus pathogenesis and evolution,"PIANTADOSI, ANNE",EMORY UNIVERSITY,GA,193150.0,Mechanistic_Pathogenesis,Mech: \bpathogenesis\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795090.0,2024.0,NIAID,5R01AI121337-09,,Signaling Mechanisms in Vibrio Cholerae Parallel Quorum Sensing Pathways,"NG, WAI-LEUNG",TUFTS UNIVERSITY BOSTON,MA,479761.0,Mechanistic_Pathogenesis,Mech: \bmechanism,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795104.0,2024.0,FIC,5D43TW012247-03,,Developing research leaders at the intersection of malnutrition and tuberculosis in Tanzania,"HEYSELL, SCOTT",UNIVERSITY OF VIRGINIA,VA,248288.0,Mechanistic_Pathogenesis,Mech: \btuberculosis\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795112.0,2024.0,NIAID,5R01AI171027-02,,Pre-Existing Atopy and Respiratory Viral Infections,"GRAYSON, MITCHELL",RESEARCH INST NATIONWIDE CHILDREN'S HOSP,OH,721121.0,Mechanistic_Pathogenesis,Mech: \bviral\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795113.0,2024.0,NIAID,5R01AI049313-24,,T cell responses to CD1-restricted lipids in tuberculosis,"MOODY, DAVID",BRIGHAM AND WOMEN'S HOSPITAL,MA,464254.0,Mechanistic_Pathogenesis,Mech: \bT cell,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795398.0,2024.0,NIAID,1R15AI180994-01,,BITE (Bat Immunology Training and Education) - an undergraduate experiential program for developing the next generation of One Health scientists,"WHITE III, RICHARD",UNIVERSITY OF NORTH CAROLINA CHARLOTTE,NC,470518.0,Everything_else,EE: \btraining\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10795545.0,2024.0,NIAID,2R15AI090573-05,,Understanding transcriptional silencing & anti-silencing mechanisms in Shigella,"WING, HELEN",UNIVERSITY OF NEVADA LAS VEGAS,NV,453709.0,Mechanistic_Pathogenesis,Mech: \bmechanism,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795833.0,2024.0,NIGMS,5P20GM125504-07,5220.0,The role of sugar transport in C. difficile colonization and disease,"COLLINS, JAMES",UNIVERSITY OF LOUISVILLE,KY,273874.0,Mechanistic_Pathogenesis,Mech: \brole of\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795839.0,2024.0,NIAID,5R01AI146785-05,,Defining the Fc-correlates of protection against influenza,"LINGWOOD, DANIEL",MASSACHUSETTS GENERAL HOSPITAL,MA,601251.0,Mechanistic_Pathogenesis,Mech: \bdefining\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795853.0,2024.0,NHLBI,5R01HL160003-03,,Long-Term Endothelial Effects of COVID-19 in Obesity,"HO, JENNIFER",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,663087.0,Mechanistic_Pathogenesis,Mech: \bCOVID\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795857.0,2024.0,NIA,5R01AG075840-03,,Role of Microglia in Neurodegeneration -Effect of ApoE,"SADOWSKI, MARTIN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,680533.0,Mechanistic_Pathogenesis,Mech: \brole of\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795865.0,2024.0,NIAID,5R01AI161762-04,,Evolution and inhibition of carbapenemase in beta-lactam resistance,"CHEN, YU",UNIVERSITY OF SOUTH FLORIDA,FL,748760.0,Mechanistic_Pathogenesis,Mech: \bresistance\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795913.0,2024.0,NIAID,5R44AI145502-03,,Enabling Toxoplasma gondii Kinome Directed Drug Discovery,"ZUTSHI, REENA","LUCEOME BIOTECHNOLOGIES, LLC",AZ,1000000.0,Mechanistic_Pathogenesis,Mech: \bdrug\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10795916.0,2024.0,NIAID,5R21AI171945-02,,Using Salmonella Pathogenesis and Cell Biology as a Discovery Tool,"DETWEILER, CORRELLA",UNIVERSITY OF COLORADO,CO,195625.0,Mechanistic_Pathogenesis,Mech: \bpathogenesis\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10796505.0,2024.0,NLM,1R01LM014156-01A1,,Optimizing mRNA sequences with deep neural networks,"ZHOU, XIAOBO",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,351000.0,Mechanistic_Pathogenesis,Mech: \bmRNA\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10796780.0,2024.0,NIDCD,5K08DC019956-03,,Elucidating Olfactory Epithelial Anti-Viral Responses in Persistent Post-Viral Olfactory Dysfunction,"YAN, CAROL","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,191873.0,Mechanistic_Pathogenesis,Mech: \belucidating\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10796786.0,2024.0,NIAID,5R01AI159444-04,,Developing Teixobactin for Respiratory Infections,"HUGHES, DALLAS","NOVOBIOTIC PHARMACEUTICALS, LLC",MA,1221354.0,Everything_else,No pattern,,Everything_else,,,,
Biodefense and Related Countermeasures,10796795.0,2024.0,NIAID,5R01AI169461-03,,Human Antibody Cross-Reactivity in Non-Polio Enteroviruses,"VOGT, MATTHEW",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,611746.0,Mechanistic_Pathogenesis,Mech: \bantibody,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10796825.0,2024.0,NIAID,5R43AI174482-02,,FimH-Targeting Antibody-Recruiting Molecules as Novel Drugs for Preventing Complicated Urinary Tract Infections,"MCGRANE, LAUREL","FIMBRION THERAPEUTICS, INC.",MO,300000.0,Mechanistic_Pathogenesis,Mech: \bantibody,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10796831.0,2024.0,NIAID,5R01AI157205-04,,Host Responses to the Pore-Forming Toxin Listeriolysin O,"SEVEAU, STEPHANIE",OHIO STATE UNIVERSITY,OH,644081.0,Mechanistic_Pathogenesis,Studies molecular/pathogen mechanisms (reclassified),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10796851.0,2024.0,OD,5U01AI148316-05,,"Research and Development of a Hand-held, Rapid, Point-of-Care Radiation Biodosimetry Triage Device and Integration of Soluble and Cell-surface Radiation Injury Biomarker Assays","KOWALSKI, RICHARD","ASELL, LLC",MD,415046.0,Everything_else,EE: \bpoint.of.care\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10796909.0,2024.0,NIAID,5R01AI175124-02,,Molecularly Engineered Lectins for Intranasal Prophylaxis and Treatment of Coronaviruses,"MARKOVITZ, DAVID",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,714193.0,Everything_else,EE: \btreatment of\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10796921.0,2024.0,NIAID,5R21AI169005-02,,Antibiotic tolerance as a stepping stone to tuberculosis drug-resistance,"JAVID, BABAK","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,244630.0,Mechanistic_Pathogenesis,Mech: \btuberculosis\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10796927.0,2024.0,NHLBI,5R01HL159953-03,,Syndecan-1 suppression of lung inflammation,"CHEN, PETER",CEDARS-SINAI MEDICAL CENTER,CA,588242.0,Mechanistic_Pathogenesis,Mech: \binflammation\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10797006.0,2024.0,NHLBI,5R01HL157239-04,,Identifying breath biomarkers for S. aureus methicillin resistance and small colony variants,"BEAN, HEATHER",ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,AZ,380874.0,Mechanistic_Pathogenesis,Mech: \bresistance\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10797013.0,2024.0,NIAID,5R21AI166459-02,,Investigating the Contribution of the Coxiella Cell Wall to Intracellular Pathogenesis,"CASE, ELIZABETH",UNIVERSITY OF WYOMING,WY,202355.0,Mechanistic_Pathogenesis,Mech: \bpathogenesis\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10797019.0,2024.0,NIAID,5R21AI177019-02,,"Antiparasitic metabolites from deep subterranean fungi for the treatment of cryptosporidiosis, an AIDS defining disease","SALOMON, CHRISTINE",UNIVERSITY OF MINNESOTA,MN,232500.0,Mechanistic_Pathogenesis,Studies molecular/pathogen mechanisms (reclassified),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10797568.0,2024.0,NIAID,1R21AI180945-01,,A spatial sequencing atlas of age-induced changes in the lung during influenza infection,"CUI, WEIGUO",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,235198.0,Mechanistic_Pathogenesis,Mech: \binfection\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798107.0,2024.0,NCI,5S06GM142120-03,8333.0,Community-informed interventions to address the large burden of Staphylococcus aureus infections on the White Mountain Apache Tribal lands,"HAMMITT, LAURA",WHITE MOUNTAIN APACHE TRIBE,AZ,85692.0,Everything_else,EE: \bcommunity\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10798107.0,2024.0,NIAID,5S06GM142120-03,8333.0,Community-informed interventions to address the large burden of Staphylococcus aureus infections on the White Mountain Apache Tribal lands,"HAMMITT, LAURA",WHITE MOUNTAIN APACHE TRIBE,AZ,69943.0,Everything_else,EE: \bcommunity\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10798107.0,2024.0,NIDA,5S06GM142120-03,8333.0,Community-informed interventions to address the large burden of Staphylococcus aureus infections on the White Mountain Apache Tribal lands,"HAMMITT, LAURA",WHITE MOUNTAIN APACHE TRIBE,AZ,57301.0,Everything_else,EE: \bcommunity\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10798107.0,2024.0,NIGMS,5S06GM142120-03,8333.0,Community-informed interventions to address the large burden of Staphylococcus aureus infections on the White Mountain Apache Tribal lands,"HAMMITT, LAURA",WHITE MOUNTAIN APACHE TRIBE,AZ,19555.0,Everything_else,EE: \bcommunity\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10798141.0,2024.0,NIAID,5R01AI146152-06,,Validating the Flavivirus Envelope Protein as an Antiviral Target,"YANG, PRISCILLA",STANFORD UNIVERSITY,CA,961202.0,Mechanistic_Pathogenesis,Mech: \bprotein\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798150.0,2024.0,NIAID,5R01AI158826-04,,Pay-it-forward gonorrhea testing among men who have sex with men: The PIONEER pragmatic randomized controlled trial,"TUCKER, JOSEPH",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,627727.0,Everything_else,EE: \brandomized\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10798154.0,2024.0,NIAID,5U19AI157797-04,5496.0,Rational design and synthesis of small molecule inhibitors targeting unique pathogenic mechanisms in Gram- and Gram+ bacteria important in UTI,"JANETKA, JAMES",WASHINGTON UNIVERSITY,MO,654484.0,Mechanistic_Pathogenesis,Mech: \bmechanism,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798159.0,2024.0,NIAID,5U19AI157797-04,5497.0,Developing protective monoclonal antibodies against Gram- and Gram+ bacteria,"ELLEBEDY, ALI",WASHINGTON UNIVERSITY,MO,362250.0,Mechanistic_Pathogenesis,Mech: \bantibodies\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798164.0,2024.0,NIAID,5U19AI157797-04,5499.0,Development of anti-adhesin mAbs and high-affinity ligand mimetics to treat and prevent UTIs,"HULTGREN, SCOTT",WASHINGTON UNIVERSITY,MO,366301.0,Mechanistic_Pathogenesis,Studies molecular/pathogen mechanisms (reclassified),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798172.0,2024.0,NICHD,5R01HD106247-03,,Placental resistance and response to the teratogenic pathogen Toxoplasma gondii,"BOYLE, JON",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,555299.0,Mechanistic_Pathogenesis,Studies molecular/pathogen mechanisms (reclassified),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798173.0,2024.0,NIAID,5U19AI157797-04,5500.0,Antibiotic-sparing strategies targeting outer membrane ushers in Gram-negative bacterial pathogens,"YUAN, PENG",WASHINGTON UNIVERSITY,MO,368967.0,Mechanistic_Pathogenesis,Mech: \bbacteria,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798178.0,2024.0,NIAID,5U19AI157797-04,5501.0,GmPcides: Componds that disarm antibiotic resistance in multiple gram-positive pathogens,"CAPARON, MICHAEL",WASHINGTON UNIVERSITY,MO,365973.0,Mechanistic_Pathogenesis,Mech: \bantibiotic\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798182.0,2024.0,NIAID,5R01AI150647-05,,Coordination of mucosal immune response to enteric bacterial pathogens by nociceptive innervation,"REARDON, COLIN",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,448910.0,Mechanistic_Pathogenesis,Studies molecular/immune mechanisms (reclassified from Everything_else),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798198.0,2024.0,NIAID,5U01AI152011-05,,"Biomarker Identification, Viral Susceptibility and Management in S. aureus Colonized AD Patients","BECK, LISA",UNIVERSITY OF ROCHESTER,NY,462039.0,Mechanistic_Pathogenesis,Mech: \bidentification\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798209.0,2024.0,NIAID,5R01AI153044-04,,Statistical innovation to integrate sequences and phenotypes for scalable phylodynamic inference,"SUCHARD, MARC",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,459019.0,Everything_else,No pattern,,Everything_else,,,,
Biodefense and Related Countermeasures,10798244.0,2024.0,NIAID,5R01AI155416-02,,Regulation of RNA sensing and viral restriction by RNA structures,"HYDE, JENNIFER",UNIVERSITY OF WASHINGTON,WA,441250.0,Mechanistic_Pathogenesis,Mech: \bregulation\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798264.0,2024.0,NIAID,5R42AI132047-04,,A human monoclonal antibody therapy for treatment of hantavirus cardiopulmonary syndrome,"MURAD, JOANA","CELDARA MEDICAL, LLC",NH,993938.0,Mechanistic_Pathogenesis,Studies molecular/immune mechanisms (reclassified from Everything_else),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798273.0,2024.0,NIAID,5P01AI077774-13,5508.0,Administrative Core,"SOTO, CLAUDIO",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,211656.0,Everything_else,EE: \bcore\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10798274.0,2024.0,NIAID,5P01AI077774-13,5509.0,Core B: Scientific Core,"TELLING, GLENN",NIH,,288800.0,Everything_else,EE: \bcore\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10798276.0,2024.0,NIAID,5P01AI077774-13,5510.0,"Project 1: Modeling the Mechanisms of Prion Transmission, Strain Selection, Mutation and Species Barrier in Transgenic Mice","TELLING, GLENN",NIH,,585728.0,Mechanistic_Pathogenesis,Mech: \bmechanism,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798279.0,2024.0,NIAID,5P01AI077774-13,5511.0,Project 2,"SOTO, CLAUDIO",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,519159.0,Everything_else,No pattern,,Everything_else,,,,
Biodefense and Related Countermeasures,10798280.0,2024.0,NIAID,5P01AI077774-13,5512.0,Project 3A: CWD Prion Shedding and Environmental Contamination: Role in Transmission and Zoonotic,"HOOVER, EDWARD",NIH,,656768.0,Strictly_Environmental_or_Gene-Environment,Env: \benvironmental\b,Infection,Strictly_Environmental_or_Gene-Environment,,,,
Biodefense and Related Countermeasures,10798281.0,2024.0,NIAID,5P01AI077774-13,5513.0,Project 3B: Pathogenesis Transmission and Detection of Zoonotic Prion Diseases,"BARTZ, JASON",CREIGHTON UNIVERSITY,NE,291001.0,Strictly_Environmental_or_Gene-Environment,Env: \bzoonotic\b,Infection,Environmental,,Updated Environmental subgroup to Infection,,
Biodefense and Related Countermeasures,10798335.0,2024.0,NIAID,5R01AI151072-05,,A New Approach to an Old Problem: Redesigning Latent Tuberculosis Screening and Treatment,"TARTOF, SARA",KAISER FOUNDATION RESEARCH INSTITUTE,CA,760514.0,Mechanistic_Pathogenesis,Mech: \btuberculosis\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798665.0,2024.0,NIAID,2R01AI127715-05,,The Bacterial Genetic Basis of Bone Disease and Dissemination in Mycobacterial Infection: Roles of ESX-5 Secreted WXG Effectors,"TOBIN, DAVID",DUKE UNIVERSITY,NC,536328.0,Mechanistic_Pathogenesis,Mech: \bbacteria,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10798816.0,2024.0,NIAID,2R01AI137031-05A1,,ETS-family Transcription Factor Mediated Control of Pulmonary Inflammation Induced by Influenza Viruses,"HEATON, NICHOLAS",DUKE UNIVERSITY,NC,713913.0,Mechanistic_Pathogenesis,Mech: \binflammation\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10799543.0,2024.0,NIAID,5R37AI042999-27,,Pattern Recognition Receptors and Autophagy in Mtb Control in AIDS,"DERETIC, VOJO",UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,NM,575399.0,Mechanistic_Pathogenesis,Studies molecular/pathogen mechanisms (reclassified),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10799560.0,2024.0,NIAMS,5R01AR079233-04,,Engineering the Skin Immune System to Induce Systemic Immune Responses,"FALO, LOUIS",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,642652.0,Mechanistic_Pathogenesis,Mech: \bimmune,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10799594.0,2024.0,NIAID,5U19AI158080-04,5645.0,Clinical Isolate Core (Core B),"JACOB, JESSE",EMORY UNIVERSITY,GA,406982.0,Everything_else,EE: \bcore\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10799599.0,2024.0,NIAID,5U19AI158080-04,5647.0,"Project 1: Mechanisms, Dynamics, and Prediction of Heteroresistance","ANDERSSON, DAN",EMORY UNIVERSITY,GA,323979.0,Mechanistic_Pathogenesis,Mech: \bmechanism,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10799604.0,2024.0,NIAID,5U19AI158080-04,5648.0,Heteroresistance Interdisciplinary Research Unit (Project 2),"WEISS, DAVID",EMORY UNIVERSITY,GA,678395.0,Everything_else,No pattern,,Everything_else,,,,
Biodefense and Related Countermeasures,10799605.0,2024.0,NIAID,5R01AI112652-08,,"Global regulators converge to orchestrate metabolism, biofilm, and pathogenesis","WATNICK, PAULA",BOSTON CHILDREN'S HOSPITAL,MA,573979.0,Mechanistic_Pathogenesis,Mech: \bpathogenesis\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10799607.0,2024.0,NIAID,5U19AI158080-04,5649.0,Heteroresistance Interdisciplinary Research Unit (Project 3),"LEVIN, BRUCE",EMORY UNIVERSITY,GA,283090.0,Everything_else,No pattern,,Everything_else,,,,
Biodefense and Related Countermeasures,10799615.0,2024.0,NIAID,5R01AI157506-04,,Dissecting the Influence of a C-Terminal Processing Protease on S. aureus Pathogenesis,"SHAW, LINDSEY",UNIVERSITY OF SOUTH FLORIDA,FL,373750.0,Mechanistic_Pathogenesis,Mech: \bpathogenesis\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10799652.0,2024.0,NIAID,5F31AI167594-03,,Developmental disruption in the transplacental transmission strategy of Toxoplasma gondii,"CABO, LEAH",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,36063.0,Everything_else,No pattern,,Everything_else,,,,
Biodefense and Related Countermeasures,10799661.0,2024.0,NIDA,5R01DA058458-02,,Hepatotoxic mechanisms of anti-HIV- and anti-COVID-19 drugs and substance use disorders,"JI, CHENG",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,391875.0,Mechanistic_Pathogenesis,Mech: \bmechanism,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10799712.0,2024.0,NIAID,5R37AI106878-10,,O-Specific Polysaccharide Responses and Cholera,"RYAN, EDWARD",MASSACHUSETTS GENERAL HOSPITAL,MA,739887.0,Everything_else,No pattern,,Everything_else,,,,
Biodefense and Related Countermeasures,10799714.0,2024.0,NIAID,5R01AI168159-04,,Mechanistic basis of how LD-transpeptidases protect against outer membranedefects,"BOLL, JOSEPH",UNIVERSITY OF TEXAS DALLAS,TX,436787.0,Mechanistic_Pathogenesis,Studies molecular/immune mechanisms (reclassified from Everything_else),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800167.0,2024.0,NIAID,1R21AI180874-01,,Impact of mucosal adjuvanted vaccines on virus transmission in preclinical animal models for SARS-CoV-2 and influenza virus infection,"SCHOTSAERT, MICHAEL",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,264250.0,Mechanistic_Pathogenesis,Mech: \bmucosal\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800217.0,2024.0,NIAID,1R01AI176380-01A1,,Proyecto Tariki: Implementation Science for Community-Mobilized Risk Reduction of Dengue,"PAZ-SOLDAN, VALERIE",TULANE UNIVERSITY OF LOUISIANA,LA,691508.0,Everything_else,EE: \bcommunity\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10800378.0,2024.0,NIAID,1R01AI175223-01A1,,Inter-kingdom interactions of Salmonella Typhimurium and Candida albicans in the gut,"BEHNSEN, JUDITH",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,520097.0,Mechanistic_Pathogenesis,Mech: \bsalmonella\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800391.0,2024.0,NIAID,1R01AI173928-01A1,,Triple-enriched metagenomics for robust resistome analysis,"NOYES, NOELLE",UNIVERSITY OF MINNESOTA,MN,728432.0,Mechanistic_Pathogenesis,Studies molecular/pathogen mechanisms (final pass),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800405.0,2024.0,NIAID,1R01AI175582-01A1,,Skin vaccination and generation of protective lung-tropic memory T cells,"KUPPER, THOMAS",BRIGHAM AND WOMEN'S HOSPITAL,MA,993763.0,Mechanistic_Pathogenesis,Mech: \bT cell,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800656.0,2024.0,NIGMS,5P20GM134973-05,5809.0,Regulation of C. difficile infection by the cytokine interleukin-22 (IL-22),"ZENEWICZ, LAUREN",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,254377.0,Mechanistic_Pathogenesis,Mech: \bcytokine\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800658.0,2024.0,NIGMS,5P20GM134973-05,5810.0,Elucidation of TgPKG kinase substrates required for Toxoplasma motility,"BROWN, KEVIN",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,227155.0,Mechanistic_Pathogenesis,Mech: \bkinase\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800671.0,2024.0,NIAID,5R01AI160780-04,,Human mobility models to forecast disease dynamics and the effectiveness of public health interventions,"WESOLOWSKI, AMY",JOHNS HOPKINS UNIVERSITY,MD,640859.0,Mechanistic_Pathogenesis,Studies molecular/pathogen mechanisms (reclassified),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800676.0,2024.0,NIAID,5R01AI160501-04,,Targeting non-coding RNAs as host-directed drug therapy for tuberculosis,"GULER, RETO",UNIVERSITY OF CAPE TOWN,SO AFR,131718.0,Mechanistic_Pathogenesis,Studies molecular/pathogen mechanisms (reclassified),,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800705.0,2024.0,NIMH,5R01MH126531-04,,COVID-19 Mother Baby Outcomes (COMBO): brain-behavior functioning,"DUMITRIU, DANI",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,768912.0,Mechanistic_Pathogenesis,Mech: \bfunction,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800711.0,2024.0,NIAID,5R43AI165352-02,,Double-Encapsulated mRNA Vaccine for COVID-19,"CASTOR, TREVOR",APHIOS CORPORATION,MA,300000.0,Mechanistic_Pathogenesis,Mech: \bCOVID\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800714.0,2024.0,NIAID,5U19AI174999-02,5811.0,Administrative Core,"LACY, DANA",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,62148.0,Everything_else,EE: \bcore\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10800716.0,2024.0,NIAID,5U19AI174999-02,9672.0,CORE 1: The Clinical Data and Biospecimen Repository Core,"NICHOLSON, MARIBETH",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,250273.0,Everything_else,EE: \bcore\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10800720.0,2024.0,NIAID,5U19AI174999-02,5813.0,CORE 2: Protein Expression and Purification Core,"SPILLER, BENJAMIN",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,234241.0,Everything_else,EE: \bcore\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10800723.0,2024.0,NIAID,5U19AI174999-02,5814.0,Core 3: Single-Cell Core,"GEORGIEV, IVELIN",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,239285.0,Everything_else,EE: \bcore\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10800730.0,2024.0,NIAID,5U19AI174999-02,5817.0,CORE 4- Small Animal Core,"SKAAR, ERIC",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,195472.0,Everything_else,EE: \bcore\b,,Everything_else,,,,
Biodefense and Related Countermeasures,10800733.0,2024.0,NIAID,5U19AI174999-02,5819.0,Project 1: Mucosal toxin subunit immunization as a strategy for C. difficile vaccinedevelopment,"LACY, DANA",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,255771.0,Mechanistic_Pathogenesis,Mech: \bmucosal\b,,Mechanistic_and_Genetic,,,,
Biodefense and Related Countermeasures,10800738.0,2024.0,NIAID,5U19AI174999-02,5822.0,Project 2: Discovery of novel C. difficile antigens using genetic and biochemical approaches,"SKAAR, ERIC",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,332857.0,Everything_else,No pattern,,Everything_else,,,,
Biodefense and Related Countermeasures,10800766.0,2024.0,NIAID,5R01AI150971-04,,"Targeting Clostridioides difficile with microbiome-sparing, resistant-proof anti-toxins","SCHRAMM, VERN",ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,668741.0,Mechanistic_Pathogenesis,Mech: \bmicrobiome\b,,Mechanistic_and_Genetic,,,,
