Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount,Tag,Reason,Environmental_Subgroup,Combined_Tag,Fix_Applied,UserFix_Applied,Clinical_Subcategory,Mechanistic_Subcategory
Contraception/Reproduction,10790657.0,2024.0,NICHD,1R03HD113945-01,,Rat model for investigating NK cells at the uterine-placental interface,"IQBAL, KHURSHEED",OKLAHOMA STATE UNIVERSITY STILLWATER,OK,155000.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10790945.0,2024.0,NICHD,1R21HD114073-01,,Apelin receptor axis and long-term consequences of preeclampsia,"YAMALEYEVA, LILIYA",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,232500.0,Mechanistic_Pathogenesis,Receptor study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10791368.0,2024.0,NIAID,1R21AI180728-01,,Reducing malaria in pregnancy through focal drug administration in household members: A pilot feasibility trial,"BOYCE, ROSS",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,176610.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10791740.0,2024.0,NIDDK,5K01DK127004-04,,Iron and Pregnancy: Regulatory Mechanisms and Adverse Outcomes,"SANGKHAE, VEENA",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,151805.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Mechanistic_and_Genetic,Contraception mechanism grant → Mechanistic,,,
Contraception/Reproduction,10791804.0,2024.0,NIGMS,5R35GM145263-03,,Transgenerational epigenetic regulation by Rlim,"BACH, INGOLF",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,418750.0,Mechanistic_Pathogenesis,Epigenetic mechanism,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10791868.0,2024.0,NICHD,5R01HD103692-04,,Uterine Glucocorticoid Signaling: a Critical Pathway in the Establishment of Pregnancy,"WHIRLEDGE, SHANNON",YALE UNIVERSITY,CT,356524.0,Mechanistic_Pathogenesis,Signaling pathway,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10792395.0,2024.0,NICHD,1R01HD113891-01,,Roles of GATA Transcription Factors in Endometriosis,"CHAKRAVARTI, DEBABRATA",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,656033.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10792469.0,2024.0,NICHD,5F31HD108875-02,,The Role and Branching Dynamics of Sympathetic Nerves in Ovarian Folliculogenesis,"GAYLORD, ELIZA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,44359.0,Mechanistic_Pathogenesis,Reclassified: ovarian,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10792484.0,2024.0,NICHD,5R01HD104173-08,,Engineering an immuno-isolating hydrogel for restoring ovarian endocrine function,"SHIKANOV, ARIELLA",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,396749.0,Mechanistic_Pathogenesis,Ovarian biology,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10792486.0,2024.0,OD,5R01OD016575-21,,Transplantation of Testis Stem Cells in Large Animals,"DOBRINSKI, INA",UNIVERSITY OF CALGARY,CANADA,239058.0,Mechanistic_Pathogenesis,Testicular biology,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10792858.0,2024.0,NIA,5R13HD067092-13,,American Society of Andrology Annual Meeting,"GERTON, GEORGE",AMERICAN SOCIETY OF ANDROLOGY,IL,4000.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10792858.0,2024.0,NICHD,5R13HD067092-13,,American Society of Andrology Annual Meeting,"GERTON, GEORGE",AMERICAN SOCIETY OF ANDROLOGY,IL,8000.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10792899.0,2024.0,NIDA,5K23DA053433-03,,A Preconception Health Intervention to Reduce Substance Exposed Pregnancies among Incarcerated Women,"BELLO KOTTENSTETTE, JENNIFER",SAINT LOUIS UNIVERSITY,MO,177480.0,Everything_else,Intervention study,,Everything_else,,,,
Contraception/Reproduction,10793494.0,2024.0,NICHD,5R01HD104680-04,,Sperm Chromatin:  Implications on organismal development and fertility,"HAMMOUD, SAHER",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,427794.0,Mechanistic_Pathogenesis,Chromatin study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10793501.0,2024.0,NIEHS,5R01ES031657-05,,The Impact of Maternal and Paternal Preconception Perfluoroalkyl Substance (PFAS) Exposure on Reproductive and Perinatal Outcomes,"MAHALINGAIAH, SHRUTHI",HARVARD SCHOOL OF PUBLIC HEALTH,MA,561279.0,Strictly_Environmental_or_Gene-Environment,Environmental exposure,Chemicals,Strictly_Environmental_or_Gene-Environment,,,,
Contraception/Reproduction,10793533.0,2024.0,NIAID,5R01AI162246-04,,Ultra-Long-Acting Polymeric Injectable Multi-Purpose Prevention Technology for Contraception and HIV Prevention,"BENHABBOUR, SOUMYA",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,753439.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10793546.0,2024.0,NIGMS,5R35GM145282-03,,Genes underlying reproductive behavior physiology and neuronal development,"ARBEITMAN, MICHELLE",FLORIDA STATE UNIVERSITY,FL,523834.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10793592.0,2024.0,NIEHS,5R03ES035140-02,,Effects of per- and polyfluoroalkyl substances on placental features and size at birth,"ROMANO, MEGAN",DARTMOUTH COLLEGE,NH,81917.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10793600.0,2024.0,NICHD,5R01HD104565-04,,"Connectivity, activity, and function of a hypothalamic pathway in female social behaviors","SHAH, NIRAO",STANFORD UNIVERSITY,CA,494797.0,Mechanistic_Pathogenesis,Function study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10793623.0,2024.0,NIMH,5R01MH120313-05,,"Relationships between Neuroactive Steroids, GABA and Glutamate MRS and Connectivity of the Default Mode Network in Postpartum Depression","DELIGIANNIDIS, KRISTINA",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,481011.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10793649.0,2024.0,NICHD,5R01HD096037-05,,Cytoplasmic Maturation in Mouse Oocytes,"MEHLMANN, LISA",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,342093.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10794197.0,2024.0,NIMH,5R01MH122446-04,,Adolescent Girls’ Risk for Suicide Across the Menstrual Cycle:  Examining Stress and Negative Valence Systems Longitudinally,"GIRDLER, SUSAN",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,704724.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10794384.0,2024.0,NIEHS,5R01ES033185-03,,Pregnancy and postpartum as vulnerable exposure windows: phthalates and maternal cardiometabolic health,"JAMES-TODD, TAMARRA",HARVARD SCHOOL OF PUBLIC HEALTH,MA,570399.0,Strictly_Environmental_or_Gene-Environment,Environmental exposure,Chemicals,Strictly_Environmental_or_Gene-Environment,,,,
Contraception/Reproduction,10794963.0,2024.0,NIGMS,5R35GM136241-05,,Mechanisms of Asymmetric Cell Division During Female Meiosis,"MCNALLY, FRANCIS",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,387741.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Mechanistic_and_Genetic,Contraception mechanism grant → Mechanistic,,,
Contraception/Reproduction,10795000.0,2024.0,NICHD,5R01HD098258-06,,Placenta-specific miR-519c-mediated induction of immune tolerance in human placenta,"HANNA, NAZEEH",NYU LONG ISLAND SCHOOL OF MEDICINE,NY,321233.0,Mechanistic_Pathogenesis,Placental biology,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10795023.0,2024.0,NICHD,5R01HD101512-04,,Deciphering gene regulatory networks modulating human trophoblast stem cell self-renewal and differentiation,"KIM, JONGHWAN",UNIVERSITY OF TEXAS AT AUSTIN,TX,450508.0,Mechanistic_Pathogenesis,Stem cell biology,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10795039.0,2024.0,NIAID,5R01AI160247-04,,Sialic acid analogs against multidrug-resistant gonorrhea,"RAM, SANJAY",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,936377.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10795299.0,2024.0,NIEHS,1R01ES035908-01,,The placental epitranscriptome as a novel mechanism behind prenatal metal mixture exposures and child growth and development,"KUPSCO, ALLISON",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,481438.0,Mechanistic_Pathogenesis,Mechanism study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10795690.0,2024.0,NIEHS,1R15ES034520-01A1,,A Search for Safer Plastics: Synthesis and Reproductive Toxicity Evaluation of Novel Bisphenols,"KUZMANOV, ALEKSANDRA",LAWRENCE TECHNOLOGICAL UNIVERSITY,MI,446867.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10795788.0,2024.0,NIMHD,5R01MD015256-05,,Sexual orientation-related disparities in obstetrical and perinatal health,"CHARLTON, BRITTANY","HARVARD PILGRIM HEALTH CARE, INC.",MA,802428.0,Everything_else,Health disparities,,Everything_else,,,,
Contraception/Reproduction,10795849.0,2024.0,NICHD,5R01HD103721-03,,Role of maternal-fetal interface NK cells in pregnancy maintenance and congenital CMV transmission,"PERMAR, SALLIE",WEILL MEDICAL COLL OF CORNELL UNIV,NY,699071.0,Mechanistic_Pathogenesis,Role/function study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10796839.0,2024.0,NICHD,5R21HD110847-02,,Impact of fertility status on epigenetic indicators of future health risk,"KNIGHT, ANNA",EMORY UNIVERSITY,GA,195625.0,Mechanistic_Pathogenesis,Epigenetic mechanism,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10797289.0,2024.0,NICHD,1R01HD112102-01A1,,In vivo investigation of cilia function in the fallopian tube,"LARINA, IRINA",BAYLOR COLLEGE OF MEDICINE,TX,603562.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10797422.0,2024.0,NICHD,1R01HD111436-01A1,,Influence of genetic variants on the pharmacokinetics and pharmacodynamics of combined oral contraceptive pill users,"LAZORWITZ, AARON",YALE UNIVERSITY,CT,650150.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10798136.0,2024.0,NICHD,5R01HD108176-03,,"Family Dynamics, Fertility and Contraception, and Investments in Children across Generations","MCGONAGLE, KATHERINE",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,701537.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10798172.0,2024.0,NICHD,5R01HD106247-03,,Placental resistance and response to the teratogenic pathogen Toxoplasma gondii,"BOYLE, JON",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,555299.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10798184.0,2024.0,NIAID,5R01AI150360-05,,An Etonogestrel/Ethinyl Estradiol/QGriffithsin (ETG/EE/QGRFT) IVR to Prevent Pregnancy and HIV,"TELESHOVA, NATALIA",POPULATION COUNCIL,NY,805684.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10798721.0,2024.0,NIMH,1R01MH132937-01A1,,Impact of reproductive health restrictions on women's mental health,"DALTON, VANESSA",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,741819.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10799549.0,2024.0,NHLBI,5R01HL151613-04,,"A Mechanistic Study to elucidate the role of Protein S in elevating the risk of Thrombosis in Obese, Pre-menopausal women","MAJUMDER, RINKU",LSU HEALTH SCIENCES CENTER,LA,598826.0,Mechanistic_Pathogenesis,Mechanistic study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10799625.0,2024.0,NIGMS,5R35GM144029-03,,The C. elegans Germline: A Test Tube for Cell and Developmental Biology,"GREENSTEIN, DAVID",UNIVERSITY OF MINNESOTA,MN,449500.0,Mechanistic_Pathogenesis,Germline mechanism study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10799634.0,2024.0,NICHD,5R21HD110992-02,,PROtecting Maternal brains from Injury and Stroke (PROMIS): a Single-center Phase 2 Clinical Trial,"MILLER, ELIZA",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,205625.0,Everything_else,Clinical trial,,Everything_else,,,,
Contraception/Reproduction,10799652.0,2024.0,NIAID,5F31AI167594-03,,Developmental disruption in the transplacental transmission strategy of Toxoplasma gondii,"CABO, LEAH",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,36063.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10799655.0,2024.0,NICHD,5K99HD107222-02,,Characterizing the genetic etiology of delayed puberty with integrative genomic techniques,"ZHAO, XUEFANG",MASSACHUSETTS GENERAL HOSPITAL,MA,135886.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10800665.0,2024.0,NICHD,5R01HD020676-35,,Trophoblast Differentiation,"SOARES, MICHAEL",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,563378.0,Mechanistic_Pathogenesis,Trophoblast biology,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10800770.0,2024.0,NICHD,5R01HD101319-05,,Hippo Signaling Effector and Placentation,"PAUL, SOUMEN",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,450714.0,Mechanistic_Pathogenesis,Signaling pathway,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10800852.0,2024.0,NIDDK,1R01DK136085-01A1,,A pilot study of time-restricted eating among pregnant females with severe obesity,"TUSSING-HUMPHREYS, LISA",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,315117.0,Strictly_Environmental_or_Gene-Environment,Obesity as exposure,Diet_Obesity_Nutrition,Strictly_Environmental_or_Gene-Environment,,,,
Contraception/Reproduction,10800993.0,2024.0,NIAID,1R01AI170959-01A1,,Natural History of Chlamydia trachomatis genital tract infection in women,"O'CONNELL, CATHERINE",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,777437.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10801329.0,2024.0,NICHD,1R01HD110503-01A1,,Prenatal Immunomonitoring in Spontaneous Preterm Birth Prevention (PROMIS),"GILLESPIE, SHANNON",OHIO STATE UNIVERSITY,OH,443883.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10801410.0,2024.0,NICHD,1R01HD110462-01A1,,Sperm mitochondrial biomarkers and male reproductive health,"PILSNER, J. RICHARD",WAYNE STATE UNIVERSITY,MI,682874.0,Mechanistic_Pathogenesis,Sperm biology,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10801441.0,2024.0,NICHD,1R01HD111505-01A1,,Unmasking the role of maternal transcript UTRs in reproductive fecundity,"RYDER, SEAN",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,360125.0,Mechanistic_Pathogenesis,Role/function study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10801561.0,2024.0,NIGMS,2R01GM072551-18A1,,Synaptonemal Complex Assembly and Function in Meiosis,"COLAIACOVO, MONICA",HARVARD MEDICAL SCHOOL,MA,448683.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Mechanistic_and_Genetic,Moved from Everything_else (matched: meiosis),,,
Contraception/Reproduction,10801786.0,2024.0,NICHD,2R01HD091257-07,,Reproductive and Child Health Trajectories in Successive Novel Infectious Disease Crises,"MARTELETO, LETICIA",UNIVERSITY OF PENNSYLVANIA,PA,574199.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10801855.0,2024.0,NICHD,1R01HD110572-01A1,,Investigating the physiological significance of follicular extracellular vesicle miRNAs: From gonadotropin control of biogenesis to application in oocyte vitrification,"NAGASHIMA, JENNIFER",SMITHSONIAN INSTITUTION,DC,255458.0,Mechanistic_Pathogenesis,Oocyte biology,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10802108.0,2024.0,NICHD,5F31HD111292-02,,Dissecting mechanisms of gene silencing by the lncRNA Kcnq1ot1 in mouse trophoblast stem cells,"MURVIN, MCKENZIE",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,42234.0,Mechanistic_Pathogenesis,Trophoblast biology,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10802363.0,2024.0,NIA,5R01AG071870-04,,Proof-of-Concept and Mechanistic Studies to Repurpose Erectile Dysfunction Drugs for Elderly Females,"YUEN, TONY",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,692527.0,Mechanistic_Pathogenesis,Mechanistic study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10802387.0,2024.0,NICHD,5R21HD109564-02,,Potassium channels and uteroplacental vessels function in pregnant long QT type 1 women,"LORCA, RAMON",UNIVERSITY OF COLORADO DENVER,CO,194375.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10802392.0,2024.0,NICHD,5R21HD110642-02,,Spatio-temporal regulation of ERK signaling by phosphatases in the female germline,"ARUR, SWATHI",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,202500.0,Mechanistic_Pathogenesis,Functional study of genetic variant,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10802396.0,2024.0,NIA,5R01AG076592-03,,Mitochondrial mechanisms of maternal age effects on offspring health and lifespan,"GRIBBLE, KRISTIN",MARINE BIOLOGICAL LABORATORY,MA,347475.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Mechanistic_and_Genetic,Contraception mechanism grant → Mechanistic,,,
Contraception/Reproduction,10802951.0,2024.0,NICHD,1R01HD110579-01A1,,Development of Non-invasive Liquid Biopsy Screening Tool for Preterm Birth Causes and Consequences,"PETERS, DAVID",MAGEE-WOMEN'S RES INST AND FOUNDATION,PA,717871.0,Mechanistic_Pathogenesis,Preterm birth mechanism,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10803763.0,2024.0,NICHD,1R01HD114116-01,,Assessing Differential Dyadic Mechanisms of Black and White Women’s Sexual Functioning,"HARGONS, CANDICE",EMORY UNIVERSITY,GA,649435.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Mechanistic_and_Genetic,Contraception mechanism grant → Mechanistic,,,
Contraception/Reproduction,10803899.0,2024.0,NICHD,2R01HD093070-06A1,,VEGF Gene Delivery In The Primate To Prevent Defective Spiral Artery Remodeling And Maternal Vascular Dysfunction,"ALBRECHT, EUGENE",UNIVERSITY OF MARYLAND BALTIMORE,MD,678785.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10804039.0,2024.0,NICHD,1R01HD111699-01A1,,Disseminating Effective Reproductive and Sexual Health Programs,"HERNANDEZ, BELINDA",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,578220.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10804364.0,2024.0,NICHD,1R01HD111650-01A1,,Androgen effects on the reproductive neuroendocrine axis,"KAUFFMAN, ALEXANDER","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,647659.0,Mechanistic_Pathogenesis,Hormone mechanism,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10804479.0,2024.0,NICHD,1R01HD109322-01A1,,Roles of BRCA2 in Mammalian Meiosis and Gamete Quality,"HUNTER, NEIL",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,680386.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Mechanistic_and_Genetic,Moved from Everything_else (matched: meiosis),,,
Contraception/Reproduction,10804651.0,2024.0,NICHD,5R01HD109117-03,,Systems analysis and improvement approach to improve integration of HIV prevention and treatment services,"EASTMENT, MCKENNA",UNIVERSITY OF WASHINGTON,WA,716993.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10804716.0,2024.0,NICHD,5F32HD108873-03,,Deciphering the Role of Copy Number Variants in Neuroendocrine Disorders of Infertility,"STAMOU, MARIA",MASSACHUSETTS GENERAL HOSPITAL,MA,84064.0,Mechanistic_Pathogenesis,Role/function study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10804727.0,2024.0,FIC,5U01TW010094-08,,Global Environmental and Occupational Health Research and Training for Eastern Africa,"KUMIE, ABERA",ADDIS ABABA UNIVERSITY,ETHIOP,29813.0,Everything_else,Intervention study,,Everything_else,,,,
Contraception/Reproduction,10804727.0,2024.0,NCI,5U01TW010094-08,,Global Environmental and Occupational Health Research and Training for Eastern Africa,"KUMIE, ABERA",ADDIS ABABA UNIVERSITY,ETHIOP,250000.0,Everything_else,Intervention study,,Everything_else,,,,
Contraception/Reproduction,10804727.0,2024.0,NIEHS,5U01TW010094-08,,Global Environmental and Occupational Health Research and Training for Eastern Africa,"KUMIE, ABERA",ADDIS ABABA UNIVERSITY,ETHIOP,18310.0,Everything_else,Intervention study,,Everything_else,,,,
Contraception/Reproduction,10805413.0,2024.0,NHLBI,5R21HL167188-02,,Transcriptomic signatures of menopause across human tissues,"THEUSCH, ELIZABETH","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,121125.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10805424.0,2024.0,NICHD,5R01HD101344-05,,Next Generation Multipurpose Prevention Technology: An Intravaginal Ring for HIV Prevention and Nonhormonal Contraception,"BAUM, MARC",OAK CREST INSTITUTE OF SCIENCE,CA,728629.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10805434.0,2024.0,NICHD,5R01HD099084-05,,Characterization of the role of the amygdala in reproductive function,"NAVARRO, VICTOR",BRIGHAM AND WOMEN'S HOSPITAL,MA,449854.0,Mechanistic_Pathogenesis,Role/function study,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10805442.0,2024.0,NICHD,5K23HD110435-02,,Neurobiology of hormonal contraception,"NOVICK, ANDREW",UNIVERSITY OF COLORADO DENVER,CO,160801.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10805491.0,2024.0,NHLBI,5R01HL164434-02,,Developmental Origins of Cardiovascular Disease in Offspring from Non-Human Primate Pregnancies at Advanced Maternal Age,"CILVIK, SARAH",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,694149.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10806146.0,2024.0,NCI,5R01CA258679-04,,Changing Contraceptive Patterns and Ovarian Cancer Risk,"TERRY, KATHRYN",BRIGHAM AND WOMEN'S HOSPITAL,MA,471307.0,Mechanistic_Pathogenesis,Reclassified: ovarian,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10806153.0,2024.0,NICHD,5R01HD032067-28,,Transforming growth factor β family signaling pathways in ovarian and uterine biology,"MATZUK, MARTIN",BAYLOR COLLEGE OF MEDICINE,TX,470860.0,Mechanistic_Pathogenesis,Signaling pathway,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10806229.0,2024.0,NIGMS,5R01GM143611-03,,Molecular mechanisms of cell fate determinant assembly,"EXTAVOUR, CASSANDRA",HARVARD UNIVERSITY,MA,468433.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Mechanistic_and_Genetic,Contraception mechanism grant → Mechanistic,,,
Contraception/Reproduction,10806363.0,2024.0,NHLBI,1K23HL165097-01A1,,From Hypertensive Pregnancy to Heart Health: Understanding and Addressing Multi-Level Barriers to Cardiovascular Health after Hypertensive Disorders of Pregnancy,"MURRAY HORWITZ, MARA",BOSTON MEDICAL CENTER,MA,18747.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10806363.0,2024.0,OD,1K23HL165097-01A1,,From Hypertensive Pregnancy to Heart Health: Understanding and Addressing Multi-Level Barriers to Cardiovascular Health after Hypertensive Disorders of Pregnancy,"MURRAY HORWITZ, MARA",BOSTON MEDICAL CENTER,MA,154210.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10806569.0,2024.0,NIA,1R01AG085475-01,,Investigating Pathways from Adverse Pregnancy Outcomes to Alzheimer's Disease and Related Dementias: the nuMoM2b-Brain Study,"MILLER, ELIZA",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,2090311.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10807116.0,2024.0,NICHD,5R01HD101436-05,,Causes and Consequences of Aneuploidy in HeSCs,"GODEK, KRISTINA",DARTMOUTH COLLEGE,NH,307648.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10807224.0,2024.0,NIA,1R01AG085643-01,,"Influence of the Menopausal Transition and Lifetime Ovarian Exposure on Neural Metabolism, Connectivity and Pathology","ANDREANO, JOSEPH",MASSACHUSETTS GENERAL HOSPITAL,MA,830324.0,Strictly_Environmental_or_Gene-Environment,Environmental exposure,Other,Strictly_Environmental_or_Gene-Environment,,,,
Contraception/Reproduction,10807961.0,2024.0,NIMH,5F31MH132407-02,,Adaptation of a PrEP Shared-Decision Making Tool for Family Planning Clinics,"ANDERSON, KATHERINE",EMORY UNIVERSITY,GA,48994.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10808170.0,2024.0,NICHD,5R01HD105320-03,,Comparative Analysis of Aneuploidy and Cellular Fragmentation Dynamics in Mammalian Embryos,"CHAVEZ, SHAWN",OREGON HEALTH & SCIENCE UNIVERSITY,OR,521688.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10808175.0,2024.0,NICHD,5R01HD103124-04,,Nanomedicine approaches for prevention of inflammation-induced preterm birth,"ENSIGN, LAURA",JOHNS HOPKINS UNIVERSITY,MD,623389.0,Mechanistic_Pathogenesis,Preterm birth mechanism,,Mechanistic_and_Genetic,,,,
Contraception/Reproduction,10808206.0,2024.0,NIGMS,5R35GM136306-05,,Genomic Diversity and the Architectures of Adaptation and Incompatibility,"POOL, JOHN",UNIVERSITY OF WISCONSIN-MADISON,WI,380338.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
Contraception/Reproduction,10808401.0,2024.0,NICHD,1K23HD111526-01A1,,Early Detection of Gestational Diabetes Mellitus in Pregnancy,"WILKIE, GIANNA",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,163039.0,Everything_else,"Clinical, intervention, care, or other unspecified project",,Everything_else,,,,
