Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount,Tag,Reason,Environmental_Subgroup,Combined_Tag,Fix_Applied,UserFix_Applied,Clinical_Subcategory,Mechanistic_Subcategory
Parkinson's Disease,10597884,2023,NINDS,5U01NS107016-05,,Dissecting Oligogenic Biomarkers in Ashkenazi Jews with Parkinson Disease,"SAUNDERS-PULLMAN, RACHEL",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,1529016,Mechanistic_Pathogenesis,Oligogenic biomarkers study = molecular analysis,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10599135,2023,NINDS,5R01NS110084-05,,Role of pathogenic Parkinsonian mutations in the seeding and propagation of alpha-synuclein in the CNS,"SMEYNE, RICHARD",THOMAS JEFFERSON UNIVERSITY,PA,413108,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10599847,2023,NINDS,5R01NS121077-03,,The role of VAMP2 in alpha-synuclein function and pathology,"DIAO, JIAJIE",UNIVERSITY OF CINCINNATI,OH,375609,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10600009,2023,NINDS,5R01NS102435-05,,Role of arginylation in prevention of alpha synuclein-driven neurodegeneration,"KASHINA, ANNA",UNIVERSITY OF PENNSYLVANIA,PA,524691,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10600118,2023,NIA,5R01NS119610-03,,Elucidating the role of NK cells in Lewy body diseases,"LEE, JAE KYUNG",UNIVERSITY OF GEORGIA,GA,378821,Mechanistic_Pathogenesis,NK cell immune mechanism,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10600715,2023,NINDS,5F31NS125963-02,,The sex-specific role of alpha-synuclein,"BROWN, JENNIFER",UNIVERSITY OF MINNESOTA,MN,35262,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10601010,2023,NINDS,5R01NS110613-05,,The effects of parkinsonism and deep brain stimulation on basal ganglia-thalamocortical circuitry during sleep-wake behavior,"JOHNSON, LUKE",UNIVERSITY OF MINNESOTA,MN,552395,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10601020,2023,NINDS,5R01NS109510-05,,Biologically novel mouse models of PD with progressive synucleinopathy and early-onset tremor and motor deficits responsive to L-DOPA,"NUBER, SILKE",BRIGHAM AND WOMEN'S HOSPITAL,MA,380503,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10602454,2023,NINDS,5R01NS113894-04,,Epigenetic contributions to symptom asymmetry in Parkinson's disease,"COETZEE, GERHARD",VAN ANDEL RESEARCH INSTITUTE,MI,446500,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10602889,2023,NIA,1F32AG076069-01A1,,Role of glia in LRRK2 mediated dopaminergic neuron degeneration,"PALLOS, JUDIT",OREGON HEALTH & SCIENCE UNIVERSITY,OR,72098,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10602958,2023,NIDCD,1R01DC020867-01,,Comprehensive assessment of speech physiology and acoustics in Parkinson's disease progression,"STEPP, CARA",BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),MA,720098,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10603217,2023,NINDS,1R43NS127693-01A1,,In vivo Evaluation of USP30 Inhibitors in Models Relevant to Parkinson's Disease,"BEHROUZ, BAHAREH","VINCERE BIOSCIENCES, INC.",MA,470514,Mechanistic_Pathogenesis,USP30 inhibitors in vivo evaluation = mechanistic drug study,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10603361,2023,NINDS,1F31NS130909-01,,"Determining the Interacting Effects of GBA, SNCA, and APOE on a-Synuclein Pathology Severity in Dementia with Lewy Bodies and Parkinson's Disease","GOLDMAN, CAMILLE",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,46094,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10604827,2023,NIA,1F31AG081047-01,,"Brain Drivers, Cognition, and Parkinson's Disease: A Psychometric Approach","KENNEY, LAUREN",UNIVERSITY OF FLORIDA,FL,41883,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10605192,2023,NINDS,5R01NS124916-02,,Systematic Study of Extracellular Vesicles and their Integrative Analysis with Parkinson's Organoids MAP,"LEE, LUKE",BRIGHAM AND WOMEN'S HOSPITAL,MA,738375,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10605194,2023,NINDS,5R01NS090913-09,,The motor network in Parkinson's disease: Mechanisms of therapy,"STARR, PHILIP","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,353281,Mechanistic_Pathogenesis,"""Mechanisms of therapy"" in motor network = mechanistic",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10605370,2023,NINDS,1F31NS130997-01,,Characterizing Evoked Potentials of Deep Brain Stimulation for Parkinson's Disease,"DALE, JAHRANE",DUKE UNIVERSITY,NC,52694,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10605819,2023,NIGMS,1F32GM149118-01,,Structural Biology and Biophysics of Alpha-Synuclein Fibrils by Solid-State NMR,"BORCIK, COLLIN",UNIVERSITY OF WISCONSIN-MADISON,WI,69080,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10605908,2023,NIEHS,1F31ES034985-01,,Role of 14-3-3θ in Environmental Toxicant Exposure and Neuroinflammation in Synucleinopathies,"STONE, WILLIAM",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,43849,Strictly_Environmental_or_Gene-Environment,Exposure terms present,Chemicals,Strictly_Environmental_or_Gene-Environment,,,,
Parkinson's Disease,10606132,2023,NIEHS,1F31ES034986-01,,Causes and Downstream Effects of 14-3-3 Phosphorylation in Synucleinopathies,"PAIR, FRANK",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,41349,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10606184,2023,NIDDK,1F31DK132941-01A1,,Bacterial metabolism of catechol-O-methyltransferase inhibitors alters drug efficacy and toxicity,"VERDEGAAL, ANDREW",YALE UNIVERSITY,CT,32612,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10606235,2023,NIEHS,1R01ES034270-01A1,,Which mechanisms of pollutant-induced mitochondrial dysfunction cause dopaminergic neurodegeneration?,"MEYER, JOEL",DUKE UNIVERSITY,NC,417895,Strictly_Environmental_or_Gene-Environment,Exposure terms present,Chemicals,Strictly_Environmental_or_Gene-Environment,,,,
Parkinson's Disease,10606321,2023,NINDS,1F31NS127458-01A1,,Characterization of Dopamine Neuron Axonal Mitochondria Specialization and its Relevance to Parkinson’s Disease,"GE, PRESTON",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MA,47694,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10606490,2023,NIA,5R01AG063982-04,,Brainstem-based imaging biomarkers of premanifest synucleinopathy,"BIANCIARDI, MARTA",MASSACHUSETTS GENERAL HOSPITAL,MA,721148,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10607325,2023,NINDS,1F31NS131011-01,,Identifying differences in dynamics and residual structure of intrinsically disordered domains between monomer and fibers: using alpha-synuclein as a model,"PACHECO, SAYURI",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,47694,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10607434,2023,NINDS,1F31NS131055-01,,The role of ER-phagy in maintaining protein homeostasis in PD patient derived neurons.,"ZALON, ANNIE",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,47694,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10608204,2023,NINDS,5F31NS118811-03,,Dopamine Neuron VGLUT2 Expression in Parkinson's Disease,"BUCK, SILAS",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,30975,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10608842,2023,NINDS,1F32MH132174-01,,Identifying the neural mechanisms of goal-directed decision-making in Parkinson's disease using closed-loop deep brain stimulation,"HOY, COLIN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,74080,Mechanistic_Pathogenesis,"""Neural mechanisms of decision-making"" = mechanistic",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10609521,2023,NINDS,5R01NS121692-02,,Compensatory Mitochondrial Protective Mechanisms Against Oxidative Stress in PD,"KANTHASAMY, ANUMANTHA",UNIVERSITY OF GEORGIA,GA,436013,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10609832,2023,NINDS,5R01NS111102-05,,Innovative systemic gene therapy for treating Parkinson's disease,"SUK, JUNG SOO",JOHNS HOPKINS UNIVERSITY,MD,496253,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10609864,2023,NINDS,5R01NS117826-03,,A computational approach for quantifying motor behaviors in spinocerebellar ataxias to improve early detection of motor signs and precisely estimate disease severity and disease change,"GUPTA, ANOOPUM",MASSACHUSETTS GENERAL HOSPITAL,MA,534869,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10610844,2023,NIA,5R01NS082265-09,,TMEM106B in neurodegenerative disease,"CHEN-PLOTKIN, ALICE",UNIVERSITY OF PENNSYLVANIA,PA,104628,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10610844,2023,NINDS,5R01NS082265-09,,TMEM106B in neurodegenerative disease,"CHEN-PLOTKIN, ALICE",UNIVERSITY OF PENNSYLVANIA,PA,493236,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10610876,2023,NICHD,5R01HD100670-04,,Slow wave sleep as a biomarker of rehabilitation-induced cognitive improvement in Parkinson's disease,"AMARA, AMY",UNIVERSITY OF COLORADO DENVER,CO,607416,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10610883,2023,NINDS,5K23NS117735-03,,Investigating Inhibitory Control Networks in Parkinson's Disease,"BENTLEY, JESSICA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,192615,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10611876,2023,NIA,5R01AG060149-05,,Structures and biological activity of alpha-synuclein aggregation,"JIANG, LIN",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,310607,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10612119,2023,NINDS,4RF1NS075321-12,,Investigations of Dementia in Parkinson Disease,"PERLMUTTER, JOEL",WASHINGTON UNIVERSITY,MO,2332494,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10612362,2023,NINDS,5R35NS122257-03,,Mechanistic Analysis of Genetic Modifiers in Parkinson's Disease,"KRAINC, DIMITRI",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,1200000,Mechanistic_Pathogenesis,"Explicit ""Mechanistic Analysis"" of genetic modifiers",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10612382,2023,NIEHS,5R35ES030523-05,,Toxicant-induced neurotoxicity mediated by glia-neuron and gene-environment interactions in Parkinson's disease,"TIEU, KIM",FLORIDA INTERNATIONAL UNIVERSITY,FL,833152,Strictly_Environmental_or_Gene-Environment,Exposure terms present,Chemicals,Strictly_Environmental_or_Gene-Environment,,,,
Parkinson's Disease,10612441,2023,NINDS,5K23NS121402-02,,Cerebellar TMS for postural instability in progressive supranuclear palsy,"DALE, MARIAN",OREGON HEALTH & SCIENCE UNIVERSITY,OR,180471,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10613419,2023,NINDS,5R01NS113763-04,,Molecular Segregation of Parkinson’s Disease by Patient-Derived Neurons,"FENG, JIAN",STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,448985,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10613473,2023,NIGMS,5R35GM136431-04,,Integrative NMR and biophysical studies of fibrillar protein assemblies in health and disease,"BAUM, JEAN","RUTGERS, THE STATE UNIV OF N.J.",NJ,573049,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10613514,2023,NINDS,5R01NS083524-19,,Regulation of PINK1 and PARKIN-Dependent Mitophagy,"HARPER, JEFFREY",HARVARD MEDICAL SCHOOL,MA,457014,Mechanistic_Pathogenesis,PINK1/PARKIN mitophagy mechanism,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10613960,2023,NINDS,5R01NS084412-10,,Molecular Genetic Analysis of TORC1 and TORC2 Signaling in Neuronal Maintenance,"LU, BINGWEI",STANFORD UNIVERSITY,CA,342344,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10614539,2023,NCATS,5R03TR004103-02,,Reliability and regional specificity of glutathione and gamma-aminobutyric acid edited magnetic resonance spectroscopy in the human subcortex,"GREENHOUSE, IAN",UNIVERSITY OF OREGON,OR,73750,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10617169,2023,NIA,5R01AG059417-04,,Prevention of Fractures in Patients with Parkinson's Disease,"CUMMINGS, STEVEN",CALIFORNIA PACIFIC MED CTR RES INSTITUTE,CA,3192387,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10619383,2023,NIA,1R01AG081144-01,,Neurofunctional Mechanisms of Changes in Cognition and Motor Function in Aging with HIV and Parkinson's Disease,"SCHULTE, TILMAN",SRI INTERNATIONAL,CA,824995,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10619432,2023,NINDS,4R44NS124398-02,,Preclinical development of a novel therapeutic for Parkinson's disease,"BORDBAR, AARASH","SINOPIA BIOSCIENCES, INC.",CA,1461860,Mechanistic_Pathogenesis,Preclinical development studying mechanism,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10619561,2023,NINDS,5SC3NS124906-03,,Microbiome Composition and Function Contributes to Cognitive Impairment and Neuroinflammation in Parkinson's Disease,"JONES, JACOB",CALIFORNIA STATE UNIV SAN BERNARDINO,CA,110250,Strictly_Environmental_or_Gene-Environment,Exposure terms present,Microbiome,Strictly_Environmental_or_Gene-Environment,,,,
Parkinson's Disease,10620658,2023,NIA,5R01NS115903-04,,Proteostasis dysregulation and alpha-synuclein,"QI, XIN",CASE WESTERN RESERVE UNIVERSITY,OH,105782,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10620658,2023,NINDS,5R01NS115903-04,,Proteostasis dysregulation and alpha-synuclein,"QI, XIN",CASE WESTERN RESERVE UNIVERSITY,OH,498688,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10621243,2023,NINDS,5R01NS124777-02,,Simultaneous PET/phMR studies on interplay of mGlu/dopamine receptors in PD-like neurodegeneration,"BROWNELL, ANNA-LIISA",MASSACHUSETTS GENERAL HOSPITAL,MA,686027,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10621748,2023,NIGMS,5P20GM109040-10,6135,Direct Measurement of Motor Cortical Oscillations in Response to Transcranial Direct Current Stimulation,"ROWLAND, NATHAN",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,226134,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10622449,2023,NINDS,5K23NS120037-03,,Uncovering the neurophysiology of motivation in ParkinsonÃÂs disease with implanted adaptive brain stimulation,"LITTLE, SIMON","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,202878,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10622480,2023,NIA,5R01NS109209-04,,Elucidating the Biological Differences Between Distinct Fibrillar and Non-Fibrillar Alpha-Synuclein Inclusions in Human Stem-Cell Models,"KHURANA, VIKRAM",BRIGHAM AND WOMEN'S HOSPITAL,MA,138235,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10622480,2023,NINDS,5R01NS109209-04,,Elucidating the Biological Differences Between Distinct Fibrillar and Non-Fibrillar Alpha-Synuclein Inclusions in Human Stem-Cell Models,"KHURANA, VIKRAM",BRIGHAM AND WOMEN'S HOSPITAL,MA,651668,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10622545,2023,NLM,5R01LM014027-03,,SCH: Enabling Data Outsourcing and Sharing for AI-powered Parkinson's Research,"CHEN, SHIGANG",UNIVERSITY OF FLORIDA,FL,292087,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10622565,2023,NINDS,5U01NS112010-05,,Assessing skin biomarkers for preclinical diagnosis of PD and non-PD Parkinsonism,"KONG, QINGZHONG",CASE WESTERN RESERVE UNIVERSITY,OH,729340,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10622642,2023,NIA,5P30AG066444-04,7193,Core F:  Biomarker,"KARCH, CELESTE",WASHINGTON UNIVERSITY,MO,275625,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10624405,2023,NINDS,5R01NS107281-05,,Neuroinflammatory Biomarkers for Nigrostriatal Injury,"PERLMUTTER, JOEL",WASHINGTON UNIVERSITY,MO,632200,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10624440,2023,NINDS,5R01NS073717-10,,CYClical Lower Extremity exercise for Parkinsons trial (CYCLE Trial),"ALBERTS, JAY",CLEVELAND CLINIC LERNER COM-CWRU,OH,554215,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10624889,2023,NINDS,5R16NS129676-02,,In vitro pharmacology and In vivo neuroprotective effects of CMPI analogues in an optimized Zebrafish model of Parkinsons disease,"HAMOUDA, AYMAN",UNIVERSITY OF TEXAS TYLER,TX,147000,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10626762,2023,NIMH,5R21MH127007-02,,"Using intracranial recording, stimulation, and computational modeling to map role of the subthalamic nucleus in human decision making","RATCLIFF, ROGER",OHIO STATE UNIVERSITY,OH,196875,Mechanistic_Pathogenesis,"""Role of subthalamic nucleus"" = neural mechanism",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10626805,2023,NIA,5F31NS127449-02,,Tau Pathology in Motor Regions and Parkinsonism in Chronic Traumatic Encephalopathy: A Comparison to Progressive Supranuclear Palsy and Corticobasal Degeneration,"KIRSCH, DANIEL",BOSTON UNIVERSITY MEDICAL CAMPUS,MA,47694,Everything_else,Tau pathology comparison study = neuropathology/clinical,,Everything_else,,,,
Parkinson's Disease,10626853,2023,NIGMS,5R01GM099836-11,,Defining mechanisms of AAA+ disaggregases,"SHORTER, JAMES",UNIVERSITY OF PENNSYLVANIA,PA,341592,Mechanistic_Pathogenesis,AAA+ disaggregase mechanisms,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10627937,2023,NIA,5R01AG065246-04,,Citalopram as a posterior cortical protective therapy in Parkinson disease,"KOTAGAL, VIKAS",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,604478,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10630021,2023,NINDS,1R01NS131405-01,,Determining the circuits and signals of sleep dysfunction in Parkinson's disease through chronic intracranial recordings and closed-loop Deep Brain Stimulation,"LITTLE, SIMON","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,666176,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10630293,2023,NINDS,5R01NS117469-04,,"Pathways, mechanisms, and treatments of vocal communication deficits in a Parkinson rat model","KELM-NELSON, CYNTHIA",UNIVERSITY OF WISCONSIN-MADISON,WI,365425,Mechanistic_Pathogenesis,"""Pathways, mechanisms"" in title = mechanistic study",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10630336,2023,NINDS,5R01NS121231-03,,Role of Glutamatergic Neurons in External Globus Pallidus in the Behavioral Deficits in Animal Models of Progressive Dopamine Depletion,"LIM, BYUNGKOOK","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,474831,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10630819,2023,NICHD,5R01HD100383-04,,Mobility in Daily Life and Falls in Parkinson's Disease: Potential for Rehabilitation,"HORAK, FAY",OREGON HEALTH & SCIENCE UNIVERSITY,OR,524377,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10630910,2023,NIA,5R01NS112203-05,,14-3-3 phosphorylation in Parkinson's disease,"YACOUBIAN, TALENE",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,395632,Mechanistic_Pathogenesis,14-3-3 phosphorylation mechanism,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10631034,2023,NIA,5K08AG071983-03,,Cognitive and Affective Network Dysfunction and Neuromodulation in Aging and Synucleinopathy,"BURNS, MATTHEW",UNIVERSITY OF FLORIDA,FL,154440,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10631066,2023,NINDS,7R01NS112390-05,,The Role of SYNJ1 in Dysregulating the Basal Ganglia Function,"PAN, PINGYUE",RUTGERS BIOMEDICAL AND HEALTH SCIENCES,NJ,346780,Mechanistic_Pathogenesis,SYNJ1 role in basal ganglia = mechanistic,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10631101,2023,NINDS,5R01NS112139-04,,Calcium homeostasis in organelles,"KRISHNAN, YAMUNA",UNIVERSITY OF CHICAGO,IL,360368,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10631133,2023,NINDS,5R01NS105979-05,,Neurovascular Effects of Dopamine Replacement Therapy in Parkinson's Disease,"EIDELBERG, DAVID",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,589961,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10631159,2023,NINDS,5R01NS124226-04,,The Role of KCa3.1 in Microglial function and in Parkinsons disease pathogenesis,"KANTHASAMY, ARTHI",UNIVERSITY OF GEORGIA,GA,383147,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10631202,2023,NIA,5R01NS119689-03,,Differentiation and characterization of conformational alpha-synuclein strains associated with Parkinson's disease and related synucleinopathies,"SHAHNAWAZ, MOHAMMAD",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,517505,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10635208,2023,NIA,1RF1NS131379-01,,Alpha-Synuclein aberrantly modifies the nanoscale distribution and function of ion channels to promote neuronal cytotoxicity,"DICKSON, EAMONN",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,1650534,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10635458,2023,NIA,1R01NS131433-01,,LEGENNDS: Linking Epidemiology and GEnetics of Neurodevelopmental and Neurodegenerative Disorders Study,"LEE, BRIAN",DREXEL UNIVERSITY,PA,141170,Everything_else,Epidemiology study linking epi and genetics,,Everything_else,,,,
Parkinson's Disease,10635458,2023,NINDS,1R01NS131433-01,,LEGENNDS: Linking Epidemiology and GEnetics of Neurodevelopmental and Neurodegenerative Disorders Study,"LEE, BRIAN",DREXEL UNIVERSITY,PA,665524,Everything_else,Epidemiology study linking epi and genetics,,Everything_else,,,,
Parkinson's Disease,10635548,2023,NINDS,1R01NS131371-01,,Sleep-specific DBS therapy in Parkinson's disease,"JOHNSON, LUKE",UNIVERSITY OF MINNESOTA,MN,626074,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10636842,2023,NIA,5K24AG064114-04,,"Expanding Mentorship and Neuroimaging Expertise in Patient-Oriented Studies of Brain, Behavior, and Age-Related Dementias","CLAASSEN, DANIEL",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,171030,Everything_else,Mentorship/training award = administrative,,Everything_else,,,,
Parkinson's Disease,10636865,2023,NINDS,5R01NS117822-04,,Optimizing coordinated reset deep brain stimulation for Parkinson's disease,"WANG, JING",UNIVERSITY OF MINNESOTA,MN,625645,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10639280,2023,NINDS,1F32NS131194-01,,Nigrostriatal dopamine mechanisms of cognitive control,"BOVA, ALEXANDRA",UNIVERSITY OF IOWA,IA,72011,Mechanistic_Pathogenesis,"Explicit ""dopamine mechanisms"" of cognitive control",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10640900,2023,NINDS,5R01NS119208-03,,LRRK2 and inflammasome pathway in Parkinson's disease,"SMITH, WANLI",JOHNS HOPKINS UNIVERSITY,MD,642851,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10640903,2023,NINDS,5R01NS110879-05,,Urate-LRRK2 interactions in Parkinson's disease,"SCHWARZSCHILD, MICHAEL",MASSACHUSETTS GENERAL HOSPITAL,MA,385473,Everything_else,Clinical or unspecified,,Mechanistic_and_Genetic,Moved from Everything_else (matched: LRRK2),,,
Parkinson's Disease,10641756,2023,NIDCD,5R01DC017718-04,,Role of Subthalamic nucleus in Speech and Movement among people with Parkinson’s as Revealed by Intraoperative Recordings and Deep Brain Stimulation,"GREENLEE, JEREMY",UNIVERSITY OF IOWA,IA,608156,Mechanistic_Pathogenesis,"""Role of Subthalamic nucleus"" = neural mechanism",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10641796,2023,NIEHS,5R01ES031124-04,,ATP13A2 and Susceptibility to Neurodegeneration,"FLEMING, SHEILA",NORTHEAST OHIO MEDICAL UNIVERSITY,OH,329485,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10642226,2023,NINDS,1K99NS131447-01,,A Neural Basis for Cognitive Decline Following Deep Brain Stimulation,"LENCH, DANIEL",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,127386,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10642309,2023,NIEHS,1R35ES035043-01,,"Deciphering innate immune signaling mechanisms in glial cells linking lifetime environmental exposures to neuroinflammation, protein aggregation and neurodegeneration in Parkinsons disease","TJALKENS, RONALD",COLORADO STATE UNIVERSITY,CO,1139354,Mechanistic_Pathogenesis,Immune signaling mechanisms in glial cells = mechanistic,,Mechanistic_and_Genetic,,,,
